date,temperature,humidity,luminosity
2020-12-02 15:55:23.639,21.9,24.4,117
2020-12-02 15:55:21.357,21.9,24.4,117
2020-12-02 15:55:19.080,21.9,24.4,117
2020-12-02 15:55:16.802,21.9,24.4,117
2020-12-02 15:55:14.524,21.9,24.4,117
2020-12-02 15:55:12.247,21.9,24.4,117
2020-12-02 15:55:09.969,21.9,24.4,117
2020-12-02 15:55:07.687,21.9,24.4,117
2020-12-02 15:55:05.410,21.9,24.3,117
2020-12-02 15:55:03.132,22.0,24.4,117
2020-12-02 15:55:00.854,22.0,24.4,117
2020-12-02 15:54:58.577,22.0,24.4,117
2020-12-02 15:54:56.299,22.0,24.4,117
2020-12-02 15:54:54.017,22.0,24.4,117
2020-12-02 15:54:51.740,22.0,24.4,117
2020-12-02 15:54:49.462,22.0,24.4,118
2020-12-02 15:54:47.184,22.0,24.3,117
2020-12-02 15:54:44.907,22.0,24.3,117
2020-12-02 15:54:42.629,22.0,24.3,117
2020-12-02 15:54:40.347,22.0,24.3,117
2020-12-02 15:54:38.070,22.0,24.3,117
2020-12-02 15:54:35.792,22.0,24.3,117
2020-12-02 15:54:33.515,22.0,24.3,117
2020-12-02 15:54:31.237,22.1,24.4,117
2020-12-02 15:54:28.959,22.1,24.4,117
2020-12-02 15:54:26.677,22.1,24.4,117
2020-12-02 15:54:24.400,22.1,24.4,117
2020-12-02 15:54:22.122,22.1,24.4,117
2020-12-02 15:54:19.845,22.1,24.4,117
2020-12-02 15:54:17.567,22.1,24.4,117
2020-12-02 15:54:15.289,22.1,24.4,117
2020-12-02 15:54:13.008,22.1,24.4,117
2020-12-02 15:54:10.730,22.1,24.4,118
2020-12-02 15:54:08.452,22.1,24.4,118
2020-12-02 15:54:06.175,22.1,24.4,117
2020-12-02 15:54:03.897,22.1,24.4,117
2020-12-02 15:54:01.619,22.1,24.4,117
2020-12-02 15:53:59.342,22.1,24.4,118
2020-12-02 15:53:57.060,22.1,24.4,117
2020-12-02 15:53:54.782,22.1,24.4,117
2020-12-02 15:53:52.505,22.1,24.4,118
2020-12-02 15:53:50.227,22.1,24.4,118
2020-12-02 15:53:47.949,22.1,24.4,118
2020-12-02 15:53:45.672,22.1,24.4,117
2020-12-02 15:53:43.390,22.1,24.4,117
2020-12-02 15:53:41.112,22.1,24.4,117
2020-12-02 15:53:38.835,22.1,24.4,118
2020-12-02 15:53:36.556,22.1,24.4,116
2020-12-02 15:53:34.279,22.1,24.4,119
2020-12-02 15:53:32.001,22.1,24.4,117
2020-12-02 15:53:29.719,22.1,24.4,117
2020-12-02 15:53:27.442,22.1,24.4,117
2020-12-02 15:53:25.164,22.1,24.4,117
2020-12-02 15:53:22.886,22.1,24.4,117
2020-12-02 15:53:20.609,22.1,24.4,117
2020-12-02 15:53:18.331,22.1,24.4,117
2020-12-02 15:53:16.049,22.1,24.4,117
2020-12-02 15:53:13.772,22.2,24.4,117
2020-12-02 15:53:11.494,22.2,24.4,117
2020-12-02 15:53:09.216,22.2,24.4,117
2020-12-02 15:53:06.939,22.2,24.4,116
2020-12-02 15:53:04.661,22.2,24.4,117
2020-12-02 15:53:02.379,22.2,24.4,117
2020-12-02 15:53:00.102,22.2,24.5,117
2020-12-02 15:52:57.824,22.2,24.5,118
2020-12-02 15:52:55.546,22.2,24.5,118
2020-12-02 15:52:53.269,22.2,24.5,118
2020-12-02 15:52:50.991,22.2,24.5,117
2020-12-02 15:52:48.709,22.2,24.5,117
2020-12-02 15:52:46.432,22.2,24.5,118
2020-12-02 15:52:44.154,22.2,24.5,115
2020-12-02 15:52:41.876,22.2,24.5,117
2020-12-02 15:52:39.599,22.2,24.5,118
2020-12-02 15:52:37.321,22.2,24.5,117
2020-12-02 15:52:35.040,22.2,24.5,117
2020-12-02 15:52:32.762,22.2,24.5,117
2020-12-02 15:52:30.485,22.2,24.5,117
2020-12-02 15:52:28.207,22.2,24.5,118
2020-12-02 15:52:25.929,22.2,24.5,117
2020-12-02 15:52:23.648,22.2,24.5,117
2020-12-02 15:52:21.370,22.2,24.5,117
2020-12-02 15:52:19.092,22.2,24.6,117
2020-12-02 15:52:16.815,22.2,24.6,117
2020-12-02 15:52:14.537,22.2,24.6,118
2020-12-02 15:52:12.259,22.1,24.5,117
2020-12-02 15:52:09.978,22.1,24.5,118
2020-12-02 15:52:07.700,22.1,24.5,117
2020-12-02 15:52:05.422,22.1,24.5,117
2020-12-02 15:52:03.145,22.1,24.5,117
2020-12-02 15:52:00.867,22.1,24.5,117
2020-12-02 15:51:58.585,22.1,24.5,117
2020-12-02 15:51:56.307,22.1,24.5,118
2020-12-02 15:51:54.030,22.0,24.4,118
2020-12-02 15:51:51.752,22.0,24.4,117
2020-12-02 15:51:49.475,22.0,24.4,118
2020-12-02 15:51:47.197,22.0,24.4,118
2020-12-02 15:51:44.919,22.0,24.4,118
2020-12-02 15:51:42.638,22.0,24.4,117
2020-12-02 15:51:40.360,22.0,24.4,118
2020-12-02 15:51:38.082,22.0,24.4,117
2020-12-02 15:51:35.805,22.0,24.4,117
2020-12-02 15:51:33.527,22.0,24.4,117
2020-12-02 15:51:31.249,22.0,24.4,117
2020-12-02 15:51:28.972,22.1,24.5,117
2020-12-02 15:51:26.690,22.0,24.4,117
2020-12-02 15:51:24.412,22.1,24.5,117
2020-12-02 15:51:22.135,22.1,24.5,118
2020-12-02 15:51:19.857,22.1,24.5,117
2020-12-02 15:51:17.579,22.1,24.5,117
2020-12-02 15:51:15.302,22.1,24.5,117
2020-12-02 15:51:13.020,22.1,24.5,117
2020-12-02 15:51:10.742,22.1,24.5,117
2020-12-02 15:51:08.465,22.1,24.5,117
2020-12-02 15:51:06.187,22.1,24.5,117
2020-12-02 15:51:03.909,22.1,24.5,117
2020-12-02 15:51:01.632,22.1,24.5,117
2020-12-02 15:50:59.350,22.1,24.5,117
2020-12-02 15:50:57.072,22.1,24.5,117
2020-12-02 15:50:54.795,22.1,24.5,117
2020-12-02 15:50:52.517,22.1,24.5,117
2020-12-02 15:50:50.239,22.1,24.5,118
2020-12-02 15:50:47.962,22.1,24.5,117
2020-12-02 15:50:45.680,22.1,24.5,117
2020-12-02 15:50:43.402,22.1,24.5,117
2020-12-02 15:50:41.125,22.1,24.5,117
2020-12-02 15:50:38.847,22.1,24.5,117
2020-12-02 15:50:36.569,22.1,24.5,117
2020-12-02 15:50:34.292,22.1,24.5,118
2020-12-02 15:50:32.010,22.1,24.5,117
2020-12-02 15:50:29.732,22.1,24.5,117
2020-12-02 15:50:27.454,22.1,24.5,117
2020-12-02 15:50:25.177,22.1,24.5,118
2020-12-02 15:50:22.899,22.1,24.5,117
2020-12-02 15:50:20.622,22.0,24.5,117
2020-12-02 15:50:18.340,22.0,24.5,118
2020-12-02 15:50:16.062,22.0,24.5,115
2020-12-02 15:50:13.784,22.0,24.5,117
2020-12-02 15:50:11.507,22.0,24.5,117
2020-12-02 15:50:09.229,22.0,24.5,117
2020-12-02 15:50:06.951,22.0,24.5,117
2020-12-02 15:50:04.670,22.0,24.5,116
2020-12-02 15:50:02.392,21.9,24.4,117
2020-12-02 15:50:00.114,21.9,24.4,117
2020-12-02 15:49:57.837,22.0,24.5,117
2020-12-02 15:49:55.559,21.9,24.4,117
2020-12-02 15:49:53.282,21.9,24.4,117
2020-12-02 15:49:51.000,21.9,24.4,117
2020-12-02 15:49:48.722,21.9,24.4,119
2020-12-02 15:49:46.444,21.9,24.4,117
2020-12-02 15:49:44.167,21.9,24.4,117
2020-12-02 15:49:41.889,21.9,24.4,119
2020-12-02 15:49:39.607,21.9,24.4,116
2020-12-02 15:49:37.330,21.9,24.4,116
2020-12-02 15:49:35.052,21.9,24.4,117
2020-12-02 15:49:32.774,21.9,24.3,116
2020-12-02 15:49:30.497,21.9,24.3,117
2020-12-02 15:49:28.219,21.9,24.3,117
2020-12-02 15:49:25.938,21.9,24.3,117
2020-12-02 15:49:23.660,21.9,24.4,117
2020-12-02 15:49:21.382,22.0,24.4,117
2020-12-02 15:49:19.105,21.9,24.4,117
2020-12-02 15:49:16.827,21.9,24.4,117
2020-12-02 15:49:14.549,21.9,24.4,117
2020-12-02 15:49:12.268,21.9,24.4,117
2020-12-02 15:49:09.990,21.9,24.4,117
2020-12-02 15:49:07.712,21.9,24.4,117
2020-12-02 15:49:05.435,21.9,24.4,117
2020-12-02 15:49:03.157,21.9,24.4,118
2020-12-02 15:49:00.875,21.9,24.4,119
2020-12-02 15:48:58.598,21.9,24.4,117
2020-12-02 15:48:56.320,21.9,24.4,117
2020-12-02 15:48:54.042,21.9,24.4,117
2020-12-02 15:48:51.765,22.0,24.5,117
2020-12-02 15:48:49.487,21.9,24.4,117
2020-12-02 15:48:47.205,21.9,24.4,117
2020-12-02 15:48:44.928,21.9,24.4,117
2020-12-02 15:48:42.650,21.9,24.4,117
2020-12-02 15:48:40.372,21.9,24.4,117
2020-12-02 15:48:38.095,21.9,24.4,117
2020-12-02 15:48:35.813,22.0,24.5,117
2020-12-02 15:48:33.535,21.9,24.4,117
2020-12-02 15:48:31.258,21.9,24.5,118
2020-12-02 15:48:28.980,21.9,24.5,117
2020-12-02 15:48:26.702,22.0,24.6,117
2020-12-02 15:48:24.425,21.9,24.5,117
2020-12-02 15:48:22.143,21.9,24.5,117
2020-12-02 15:48:19.865,21.9,24.5,117
2020-12-02 15:48:17.588,21.9,24.5,117
2020-12-02 15:48:15.310,21.8,24.5,117
2020-12-02 15:48:13.032,21.8,24.5,117
2020-12-02 15:48:10.755,21.8,24.5,117
2020-12-02 15:48:08.473,21.8,24.4,118
2020-12-02 15:48:06.195,21.8,24.4,118
2020-12-02 15:48:03.918,21.7,24.4,116
2020-12-02 15:48:01.640,21.8,24.4,116
2020-12-02 15:47:59.362,21.7,24.4,118
2020-12-02 15:47:57.084,21.7,24.4,117
2020-12-02 15:47:54.803,21.7,24.4,115
2020-12-02 15:47:52.525,21.7,24.4,117
2020-12-02 15:47:50.248,21.7,24.4,117
2020-12-02 15:47:47.970,21.7,24.4,116
2020-12-02 15:47:45.692,21.7,24.4,117
2020-12-02 15:47:43.415,21.7,24.4,117
2020-12-02 15:47:41.137,21.7,24.3,117
2020-12-02 15:47:38.855,21.7,24.3,117
2020-12-02 15:47:36.577,21.7,24.3,117
2020-12-02 15:47:34.300,21.7,24.3,117
2020-12-02 15:47:32.022,21.7,24.3,117
2020-12-02 15:47:29.745,21.7,24.3,117
2020-12-02 15:47:27.467,21.7,24.3,117
2020-12-02 15:47:25.185,21.7,24.4,117
2020-12-02 15:47:22.908,21.7,24.4,117
2020-12-02 15:47:20.630,21.7,24.4,117
2020-12-02 15:47:18.352,21.7,24.4,117
2020-12-02 15:47:16.075,21.7,24.4,117
2020-12-02 15:47:13.797,21.7,24.4,118
2020-12-02 15:47:11.515,21.7,24.4,117
2020-12-02 15:47:09.238,21.7,24.4,117
2020-12-02 15:47:06.960,21.7,24.4,117
2020-12-02 15:47:04.682,21.7,24.4,117
2020-12-02 15:47:02.405,21.7,24.4,118
2020-12-02 15:47:00.127,21.7,24.4,117
2020-12-02 15:46:57.845,21.7,24.4,117
2020-12-02 15:46:55.568,21.7,24.4,117
2020-12-02 15:46:53.290,21.7,24.4,117
2020-12-02 15:46:51.012,21.7,24.4,116
2020-12-02 15:46:48.735,21.7,24.4,119
2020-12-02 15:46:46.457,21.7,24.4,116
2020-12-02 15:46:44.179,21.7,24.4,117
2020-12-02 15:46:41.898,21.7,24.4,116
2020-12-02 15:46:39.620,21.7,24.4,119
2020-12-02 15:46:37.342,21.7,24.4,118
2020-12-02 15:46:35.065,21.7,24.4,118
2020-12-02 15:46:32.787,21.6,24.4,116
2020-12-02 15:46:30.509,21.7,24.5,115
2020-12-02 15:46:28.228,21.6,24.4,116
2020-12-02 15:46:25.950,21.6,24.4,116
2020-12-02 15:46:23.672,21.6,24.4,119
2020-12-02 15:46:21.395,21.6,24.4,117
2020-12-02 15:46:19.117,21.6,24.4,117
2020-12-02 15:46:16.839,21.6,24.4,116
2020-12-02 15:46:14.562,21.5,24.4,117
2020-12-02 15:46:12.280,21.6,24.4,118
2020-12-02 15:46:10.002,21.5,24.4,117
2020-12-02 15:46:07.725,21.5,24.4,116
2020-12-02 15:46:05.447,21.5,24.4,117
2020-12-02 15:46:03.169,21.5,24.4,117
2020-12-02 15:46:00.892,21.5,24.4,117
2020-12-02 15:45:58.610,21.5,24.4,117
2020-12-02 15:45:56.332,21.5,24.4,117
2020-12-02 15:45:54.055,21.5,24.3,117
2020-12-02 15:45:51.777,21.5,24.3,117
2020-12-02 15:45:49.499,21.5,24.3,117
2020-12-02 15:45:47.222,21.5,24.3,116
2020-12-02 15:45:44.940,21.5,24.3,117
2020-12-02 15:45:42.662,21.5,24.3,116
2020-12-02 15:45:40.385,21.5,24.3,117
2020-12-02 15:45:38.107,21.5,24.3,117
2020-12-02 15:45:35.829,21.5,24.3,117
2020-12-02 15:45:33.552,21.5,24.3,117
2020-12-02 15:45:31.270,21.5,24.3,117
2020-12-02 15:45:28.992,21.5,24.3,117
2020-12-02 15:45:26.715,21.4,24.2,117
2020-12-02 15:45:24.437,21.4,24.2,116
2020-12-02 15:45:22.160,21.5,24.3,115
2020-12-02 15:45:19.882,21.5,24.2,119
2020-12-02 15:45:17.600,21.5,24.3,117
2020-12-02 15:45:15.323,21.5,24.3,116
2020-12-02 15:45:13.045,21.5,24.2,117
2020-12-02 15:45:10.767,21.5,24.3,117
2020-12-02 15:45:08.490,21.5,24.3,117
2020-12-02 15:45:06.212,21.5,24.3,117
2020-12-02 15:45:03.930,21.5,24.3,117
2020-12-02 15:45:01.653,21.5,24.3,117
2020-12-02 15:44:59.375,21.5,24.3,116
2020-12-02 15:44:57.097,21.5,24.3,117
2020-12-02 15:44:54.820,21.5,24.2,117
2020-12-02 15:44:52.542,21.5,24.2,117
2020-12-02 15:44:50.260,21.5,24.3,117
2020-12-02 15:44:47.983,21.6,24.3,117
2020-12-02 15:44:45.705,21.6,24.3,117
2020-12-02 15:44:43.427,21.6,24.3,117
2020-12-02 15:44:41.150,21.6,24.3,117
2020-12-02 15:44:38.872,21.6,24.3,116
2020-12-02 15:44:36.590,21.6,24.3,116
2020-12-02 15:44:34.313,21.6,24.3,117
2020-12-02 15:44:32.035,21.6,24.3,117
2020-12-02 15:44:29.757,21.6,24.3,117
2020-12-02 15:44:27.480,21.6,24.3,117
2020-12-02 15:44:25.202,21.6,24.3,117
2020-12-02 15:44:22.924,21.6,24.3,117
2020-12-02 15:44:20.643,21.6,24.3,117
2020-12-02 15:44:18.365,21.6,24.3,117
2020-12-02 15:44:16.087,21.6,24.3,117
2020-12-02 15:44:13.810,21.6,24.3,117
2020-12-02 15:44:11.532,21.5,24.3,116
2020-12-02 15:44:09.254,21.5,24.3,118
2020-12-02 15:44:06.973,21.5,24.3,117
2020-12-02 15:44:04.695,21.5,24.3,116
2020-12-02 15:44:02.417,21.5,24.3,117
2020-12-02 15:44:00.140,21.5,24.3,117
2020-12-02 15:43:57.862,21.5,24.3,117
2020-12-02 15:43:55.584,21.5,24.3,117
2020-12-02 15:43:53.303,21.4,24.2,117
2020-12-02 15:43:51.025,21.5,24.3,117
2020-12-02 15:43:48.747,21.5,24.3,117
2020-12-02 15:43:46.470,21.5,24.3,117
2020-12-02 15:43:44.192,21.5,24.3,117
2020-12-02 15:43:41.914,21.4,24.2,117
2020-12-02 15:43:39.633,21.5,24.3,117
2020-12-02 15:43:37.355,21.5,24.3,117
2020-12-02 15:43:35.077,21.5,24.2,117
2020-12-02 15:43:32.800,21.5,24.3,117
2020-12-02 15:43:30.522,21.5,24.2,117
2020-12-02 15:43:28.244,21.5,24.2,117
2020-12-02 15:43:25.963,21.5,24.2,117
2020-12-02 15:43:23.685,21.5,24.2,117
2020-12-02 15:43:21.407,21.5,24.2,117
2020-12-02 15:43:19.129,21.5,24.2,117
2020-12-02 15:43:16.852,21.6,24.3,117
2020-12-02 15:43:14.574,21.6,24.3,117
2020-12-02 15:43:12.293,21.6,24.3,117
2020-12-02 15:43:10.015,21.6,24.3,117
2020-12-02 15:43:07.737,21.6,24.3,117
2020-12-02 15:43:05.460,21.6,24.3,117
2020-12-02 15:43:03.182,21.6,24.3,117
2020-12-02 15:43:00.904,21.6,24.3,117
2020-12-02 15:42:58.623,21.6,24.3,117
2020-12-02 15:42:56.345,21.6,24.3,117
2020-12-02 15:42:54.067,21.6,24.3,117
2020-12-02 15:42:51.790,21.6,24.3,117
2020-12-02 15:42:49.512,21.6,24.3,117
2020-12-02 15:42:47.234,21.6,24.3,117
2020-12-02 15:42:44.957,21.6,24.4,117
2020-12-02 15:42:42.675,21.5,24.3,117
2020-12-02 15:42:40.397,21.6,24.4,117
2020-12-02 15:42:38.119,21.5,24.3,117
2020-12-02 15:42:35.842,21.6,24.4,117
2020-12-02 15:42:33.564,21.6,24.4,117
2020-12-02 15:42:31.287,21.6,24.4,117
2020-12-02 15:42:29.009,21.6,24.4,117
2020-12-02 15:42:26.727,21.5,24.4,117
2020-12-02 15:42:24.450,21.5,24.4,117
2020-12-02 15:42:22.172,21.5,24.4,117
2020-12-02 15:42:19.894,21.5,24.4,117
2020-12-02 15:42:17.617,21.5,24.4,117
2020-12-02 15:42:15.339,21.5,24.4,117
2020-12-02 15:42:13.057,21.5,24.4,117
2020-12-02 15:42:10.780,21.5,24.4,117
2020-12-02 15:42:08.502,21.5,24.4,117
2020-12-02 15:42:06.224,21.5,24.4,117
2020-12-02 15:42:03.947,21.5,24.4,117
2020-12-02 15:42:01.665,21.5,24.4,117
2020-12-02 15:41:59.387,21.4,24.3,117
2020-12-02 15:41:57.110,21.4,24.3,117
2020-12-02 15:41:54.832,21.4,24.3,117
2020-12-02 15:41:52.554,21.4,24.3,117
2020-12-02 15:41:50.277,21.4,24.3,117
2020-12-02 15:41:47.999,21.4,24.3,117
2020-12-02 15:41:45.717,21.4,24.3,117
2020-12-02 15:41:43.440,21.4,24.3,117
2020-12-02 15:41:41.162,21.4,24.2,117
2020-12-02 15:41:38.884,21.4,24.2,117
2020-12-02 15:41:36.607,21.4,24.2,117
2020-12-02 15:41:34.329,21.4,24.2,117
2020-12-02 15:41:32.052,21.4,24.2,117
2020-12-02 15:41:29.770,21.4,24.2,117
2020-12-02 15:41:27.492,21.4,24.2,117
2020-12-02 15:41:25.214,21.4,24.2,117
2020-12-02 15:41:22.937,21.4,24.2,117
2020-12-02 15:41:20.659,21.4,24.1,117
2020-12-02 15:41:18.381,21.4,24.1,117
2020-12-02 15:41:16.103,21.5,24.2,117
2020-12-02 15:41:13.821,21.4,24.1,117
2020-12-02 15:41:11.544,21.5,24.2,117
2020-12-02 15:41:09.266,21.5,24.2,117
2020-12-02 15:41:06.988,21.5,24.2,117
2020-12-02 15:41:04.711,21.5,24.2,117
2020-12-02 15:41:02.433,21.5,24.2,117
2020-12-02 15:41:00.151,21.5,24.2,117
2020-12-02 15:40:57.874,21.5,24.2,117
2020-12-02 15:40:55.596,21.5,24.1,117
2020-12-02 15:40:53.319,21.5,24.1,117
2020-12-02 15:40:51.041,21.5,24.1,117
2020-12-02 15:40:48.763,21.5,24.1,117
2020-12-02 15:40:46.481,21.5,24.1,117
2020-12-02 15:40:44.204,21.5,24.1,117
2020-12-02 15:40:41.926,21.5,24.1,117
2020-12-02 15:40:39.649,21.6,24.2,117
2020-12-02 15:40:37.371,21.6,24.2,117
2020-12-02 15:40:35.093,21.6,24.2,117
2020-12-02 15:40:32.816,21.6,24.2,117
2020-12-02 15:40:30.534,21.6,24.2,117
2020-12-02 15:40:28.256,21.6,24.2,117
2020-12-02 15:40:25.979,21.6,24.2,117
2020-12-02 15:40:23.701,21.6,24.2,117
2020-12-02 15:40:21.423,21.6,24.2,117
2020-12-02 15:40:19.146,21.6,24.2,117
2020-12-02 15:40:16.869,21.6,24.2,117
2020-12-02 15:40:14.591,21.7,24.2,117
2020-12-02 15:40:12.309,21.7,24.2,117
2020-12-02 15:40:10.032,21.7,24.2,117
2020-12-02 15:40:07.754,21.7,24.2,117
2020-12-02 15:40:05.476,21.7,24.3,117
2020-12-02 15:40:03.199,21.7,24.3,117
2020-12-02 15:40:00.921,21.7,24.3,117
2020-12-02 15:39:58.639,21.7,24.3,117
2020-12-02 15:39:56.362,21.7,24.3,117
2020-12-02 15:39:54.084,21.7,24.3,117
2020-12-02 15:39:51.806,21.7,24.3,118
2020-12-02 15:39:49.529,21.7,24.3,117
2020-12-02 15:39:47.251,21.7,24.3,117
2020-12-02 15:39:44.969,21.7,24.3,117
2020-12-02 15:39:42.692,21.7,24.3,117
2020-12-02 15:39:40.414,21.7,24.3,117
2020-12-02 15:39:38.136,21.7,24.3,117
2020-12-02 15:39:35.859,21.8,24.3,117
2020-12-02 15:39:33.581,21.8,24.3,117
2020-12-02 15:39:31.299,21.8,24.3,117
2020-12-02 15:39:29.022,21.8,24.3,117
2020-12-02 15:39:26.744,21.8,24.3,117
2020-12-02 15:39:24.466,21.8,24.3,117
2020-12-02 15:39:22.189,21.8,24.3,117
2020-12-02 15:39:19.911,21.9,24.4,117
2020-12-02 15:39:17.629,21.9,24.4,117
2020-12-02 15:39:15.351,21.9,24.4,117
2020-12-02 15:39:13.074,21.9,24.4,118
2020-12-02 15:39:10.796,21.9,24.4,117
2020-12-02 15:39:08.518,21.9,24.4,117
2020-12-02 15:39:06.237,21.9,24.4,117
2020-12-02 15:39:03.959,21.9,24.4,117
2020-12-02 15:39:01.681,21.9,24.4,117
2020-12-02 15:38:59.404,21.9,24.4,117
2020-12-02 15:38:57.126,21.9,24.4,117
2020-12-02 15:38:54.849,21.9,24.4,117
2020-12-02 15:38:52.567,21.9,24.4,117
2020-12-02 15:38:50.289,22.0,24.4,117
2020-12-02 15:38:48.011,22.0,24.4,117
2020-12-02 15:38:45.734,22.0,24.4,117
2020-12-02 15:38:43.456,21.9,24.4,117
2020-12-02 15:38:41.179,22.0,24.4,117
2020-12-02 15:38:38.897,22.0,24.4,117
